time,label,true_time,true_label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41
6,0,20,2,2945.78,2457.48,2209.4667,1556.393,1.4884,100,95.1156,0.1206,1.4386,-0.0125,-0.0015,0.9654,198.2898,7.3558,403.6575,718.7614,0.99,57.9071,0.598,0.9796,6.3572,15.78,3.882,15.79,15.74,1.366,2.594,0.6621,3.072,-0.8042,0.7348,0.999,2.2809,1002.7791,43.3855,101,99.1,87.5,48.9001,674.554,0.2001
4,0,5,1,2996.28,2581.64,2212.3,1807.5841,0.9816,100,92.37,0.1212,1.3058,-0.0097,0.0073,0.9627,203.8864,9.574,410.8258,772.8372,0.9902,58.0124,0.6041,0.9804,6.1487,15.82,4.136,15.9,15.86,1.593,2.593,0.6599,3.069,0,0.6957,0.9951,2.2718,1002.5096,36.8835,124,88.2,73.7,55.8999,679.767,0.0893
1,2,1,2,3062.34,2594.52,2209.4667,1556.393,1.4884,100,95.1156,0.1206,1.4252,-0.0267,-0.0216,0.9534,199.9294,9.1992,408.996,742.1782,0.9901,58.0625,0.603,0.9643,6.3988,15.78,3.882,15.79,15.74,1.366,2.594,0.6621,3.072,-0.8042,0.7348,0.999,2.2809,1002.7791,43.3855,82,98.2,67,48.9001,674.554,0.2001
5,1,5,1,3028.38,2494.43,2209.6667,1586.6088,1.6782,100,89.7222,0.1213,1.4509,0.0015,-0.0004,0.9608,203.9867,10.7281,420.4184,682.917,0.9889,59.4692,0.5942,0.9745,6.1624,15.78,3.882,15.79,15.74,1.366,2.594,0.6621,3.072,-0.8042,0.7348,0.999,2.2809,1002.7791,43.3855,100,222.7,119.6,52.5,502.2059,0.1472
1,1,1,1,3017.35,2580.25,2223.0444,1194.5986,1.2016,100,112.5811,0.1229,1.4036,-0.0014,0.0015,0.9719,203.3489,12.3068,428.6881,707.2203,0.9904,57.5345,0.5793,0.9804,6.2652,15.77,4.058,15.79,15.73,1.201,2.563,0.67,3.098,-0.8988,0.6676,0.9986,2.2729,1000.4489,43.8116,118,109.7,106.2,72.8999,323.062,0.3443
25,0,44,1,3013.79,2480.71,2206.4,982.5452,1.1853,100,116.8167,0.1228,1.4226,-0.0076,0.0293,0.971,199.9776,9.0024,415.7012,847.4384,0.9899,57.9211,0.5965,0.9805,6.0612,15.77,4.058,15.79,15.73,1.201,2.563,0.67,3.098,-0.8988,0.6676,0.9986,2.2729,1000.4489,43.8116,110,177.5,148.3,58,241.589,0.1633
23,0,23,2,3043.32,2494.82,2206.4,982.5452,1.1853,100,116.8167,0.1228,1.4454,0.0071,0.0073,0.9695,203.7539,13.7125,427.6214,783.0812,0.989,60.3325,0.59,0.9608,6.4469,15.77,4.058,15.79,15.73,1.201,2.563,0.67,3.098,-0.8988,0.6676,0.9986,2.2729,1000.4489,43.8116,104,92.3,72.8,58,241.589,0.1633
5,0,5,1,3093.31,2456.82,2207.9555,1283.4368,1.8467,100,95.4022,0.1216,1.4198,-0.0156,-0.0043,0.9657,202.1185,7.8171,405.6275,757.7294,0.9667,57.9781,0.599,0.9735,6.0831,15.78,3.882,15.79,15.74,1.366,2.594,0.6621,3.072,-0.8042,0.7348,0.999,2.2809,1002.7791,43.3855,73,181.3,138.8,50.5,523.7209,0.1734
1,1,1,1,2862.69,2593.67,2206.9667,1314.6277,1.5512,100,97.17,0.1216,1.5915,-0.012,0.0085,0.9764,201.7593,8.8735,411.5415,733.9364,0.9891,59.4554,0.5869,0.9795,6.1751,15.77,4.058,15.79,15.73,1.201,2.563,0.67,3.098,-0.8988,0.6676,0.9986,2.2729,1000.4489,43.8116,118,98.5,82.7,60.8999,581.463,0.1503
112,2,112,2,3097.89,2583.01,2218.7333,1190.9639,1.7047,100,97.43,0.1202,1.2877,0.0243,0.0142,0.9539,199.9399,7.5147,403.1937,747.9944,0.9897,55.8306,0.5988,0.9799,6.3058,15.78,3.882,15.79,15.74,1.366,2.594,0.6621,3.072,-0.8042,0.7348,0.999,2.2809,1002.7791,43.3855,82,128.4,115.5,57.8999,455.5211,0.1765
3,0,9,2,2875.39,2499.15,2216.8333,1468.5974,1.7074,100,95.9856,0.1203,1.5369,-0.0287,-0.0216,0.9588,199.2319,7.5804,404.5785,759.8419,0.9896,55.0164,0.5913,0.9677,6.2241,15.77,4.058,15.79,15.73,1.201,2.563,0.67,3.098,-0.8988,0.6676,0.9986,2.2729,1000.4489,43.8116,117,67.8,118.4,46.7,427.623,0.2488
4,0,99,1,3060.16,2465.71,2207.1444,1109.3369,1.5555,100,97.5678,0.1216,1.5616,-0.0141,-0.0014,0.9672,198.3168,9.3787,418.0632,924.5318,0.9895,58.3051,0.5867,0.9757,6.0255,15.78,3.882,15.79,15.74,1.366,2.594,0.6621,3.072,-0.8042,0.7348,0.999,2.2809,1002.7791,43.3855,95,168.4,132.1,56.8,307.9351,0.2183
21,2,21,2,2975.87,2514.44,2206.4,982.5452,1.1853,100,116.8167,0.1228,1.3657,0.0273,0.0063,0.9698,202.8041,12.5764,427.5255,734.4335,0.9895,58.5351,0.5906,0.9597,6.4806,15.77,4.058,15.79,15.73,1.201,2.563,0.67,3.098,-0.8988,0.6676,0.9986,2.2729,1000.4489,43.8116,90,215.2,226.2,58,241.589,0.1633
27,1,27,1,2955.82,2541.6,2231.0555,1303.5386,0.9751,100,95.7878,0.1198,1.3859,-0.0007,-0.0058,0.9677,202.1568,9.7073,412.933,781.2122,0.989,59.3973,0.5972,0.9618,6.4442,15.78,3.882,15.79,15.74,1.366,2.594,0.6621,3.072,-0.8042,0.7348,0.999,2.2809,1002.7791,43.3855,181,135.1,177.1,63.3999,645.3679,0.0955
22,0,23,2,2994.64,2484.71,2200.2111,1048.3108,1.6485,100,98.3222,0.1214,1.5552,-0.0031,0.0046,0.9659,196.7273,8.9739,421.8615,676.2801,0.989,61.0082,0.5955,0.9778,6.293,15.76,3.205,15.8,15.76,0.7474,3.045,0.655,3.656,0.6623,0.8307,0.9972,2.2858,1008.4097,37.4755,101,108.3,71.3,46.5999,229.762,0.1258
0,0,3,2,3053.36,2538.38,2192.1889,1435.9611,2.387,100,107.3989,0.1229,1.4487,0.0014,-0.0063,0.9612,197.4772,9.8525,416.5609,757.5706,0.99,57.8399,0.5947,0.9654,6.3722,15.76,3.205,15.8,15.76,0.7474,3.045,0.655,3.656,0.6623,0.8307,0.9972,2.2858,1008.4097,37.4755,108,73.7,119.8,62.1001,324.222,0.6996
7,0,10,2,2871.59,2556.95,2217,1436.8313,1.6604,100,93.6611,0.1199,1.5903,-0.0062,-0.001,0.9627,202.3262,7.3023,410.8594,855.1222,0.9889,60.8325,0.5889,0.9797,6.3666,15.7,2.679,15.71,15.66,0.9602,2.99,0.4764,3.427,0.5204,0.8218,0.9992,2.2757,999.9391,42.3217,108,61.2,55.9,51,504.072,0.2153
59,1,59,1,3001.71,2504.2,2210.7333,1368.706,2.2449,100,99.42,0.1228,1.5002,-0.0122,-0.011,0.9642,197.2249,10.1274,424.4892,779.8763,0.9899,58.0533,0.5796,0.9668,6.3496,15.76,3.205,15.8,15.76,0.7474,3.045,0.655,3.656,0.6623,0.8307,0.9972,2.2858,1008.4097,37.4755,212,82,58.9,69.3999,602.245,0.8985
18,1,18,1,3042.43,2442.6,2217,1436.8313,1.6604,100,93.6611,0.1199,1.4906,-0.0051,-0.0164,0.9639,200.7563,10.7568,418.7105,753.4195,0.9899,58.585,0.5838,0.9783,6.347,15.7,2.679,15.71,15.66,0.9602,2.99,0.4764,3.427,0.5204,0.8218,0.9992,2.2757,999.9391,42.3217,100,155,63.4,51,504.072,0.2153
49,1,49,1,3001.81,2424.39,2217,1436.8313,1.6604,100,93.6611,0.1199,1.5521,-0.0085,-0.0152,0.9745,201.1214,9.0473,410.7263,834.8428,0.9902,57.9331,0.5959,0.9802,6.2611,15.7,2.679,15.71,15.66,0.9602,2.99,0.4764,3.427,0.5204,0.8218,0.9992,2.2757,999.9391,42.3217,96,106.7,64.3,51,504.072,0.2153
4,1,4,1,2915.71,2560.38,2196.1111,1472.64,1.5599,100,94.6522,0.1212,1.5083,0.0029,0.0058,0.967,195.877,8.8695,417.1163,825.4951,0.9898,57.9383,0.5891,0.979,6.2766,15.76,3.205,15.8,15.76,0.7474,3.045,0.655,3.656,0.6623,0.8307,0.9972,2.2858,1008.4097,37.4755,126,71.3,52.2,53.5,388.743,0.1393
3,2,3,2,3056.37,2477.75,2200.2111,1048.3108,1.6485,100,98.3222,0.1214,1.3692,-0.0105,-0.0109,0.9784,196.9059,10.2497,417.808,725.2758,0.9896,58.8135,0.5919,0.9785,6.2268,15.76,3.205,15.8,15.76,0.7474,3.045,0.655,3.656,0.6623,0.8307,0.9972,2.2858,1008.4097,37.4755,108,194.2,128.5,46.5999,229.762,0.1258
9,0,19,1,3015.36,2427.14,2217.5778,1283.3701,2.5361,100,104.9022,0.1222,1.4895,-0.0099,-0.0046,0.9512,202.4003,8.4395,413.5581,718.022,0.9897,58.5469,0.6017,0.9802,6.1769,15.7,2.679,15.71,15.66,0.9602,2.99,0.4764,3.427,0.5204,0.8218,0.9992,2.2757,999.9391,42.3217,109,130.6,65.5,44.2002,292.2251,0.6031
5,1,5,1,2981.04,2475.9,2215.8111,1389.3065,2.3183,100,98.45,0.1214,1.5033,0.0192,0.0027,0.9655,196.9798,10.1705,408.1355,765.2061,0.9893,59.2744,0.6072,0.9709,6.1635,15.72,2.398,15.71,15.73,0.9365,2.985,0.4108,3.398,0.3784,0.8741,1,2.2732,1000.1451,37.0354,88,195.3,229.9,53.3,565.522,0.6157
26,2,26,2,2984.41,2550.88,2192.1889,1435.9611,2.387,100,107.3989,0.1229,1.5613,0.0005,0.0023,0.9691,197.404,9.5661,417.4961,669.5943,0.9897,58.1424,0.5835,0.9632,6.4304,15.76,3.205,15.8,15.76,0.7474,3.045,0.655,3.656,0.6623,0.8307,0.9972,2.2858,1008.4097,37.4755,109,64.7,65.8,62.1001,324.222,0.6996
0,2,0,2,2852.18,2573.94,2216.8333,1468.5974,1.7074,100,95.9856,0.1203,1.4832,-0.0191,0.0016,0.9518,202.1214,8.7944,423.5053,900.6217,0.9893,55.9296,0.5954,0.9621,6.4288,15.7,2.679,15.71,15.66,0.9602,2.99,0.4764,3.427,0.5204,0.8218,0.9992,2.2757,999.9391,42.3217,109,89,130.1,46.7,427.623,0.2488
5,2,5,2,2864.77,2521.49,2192.1889,1435.9611,2.387,100,107.3989,0.1229,1.5464,-0.0084,0.0048,0.9646,202.5402,9.1026,410.3231,696.6005,0.9897,58.2596,0.603,0.9642,6.3617,15.7,2.679,15.71,15.66,0.9602,2.99,0.4764,3.427,0.5204,0.8218,0.9992,2.2757,999.9391,42.3217,154,194.8,162,62.1001,324.222,0.6996
2,1,2,1,3052.98,2515.51,2172.8111,969.3436,1.2736,100,102.7367,0.1243,1.4065,-0.0037,-0.0058,0.9729,199.7201,10.2017,406.7101,728.1333,0.9897,58.0836,0.6028,0.979,6.1785,16.03,4.137,16.09,16.07,1.286,2.589,0.6539,2.92,0.2838,0.7772,0.9959,2.1996,1012.9091,36.022,73,176.1,128.3,51.7998,139.929,0.0929
4,2,4,2,2870.76,2583.56,2192.1889,1435.9611,2.387,100,107.3989,0.1229,1.4719,-0.0003,-0.0006,0.9642,202.4753,8.5914,413.0594,785.7227,0.9899,58.97,0.5862,0.9799,6.1408,15.7,2.679,15.71,15.66,0.9602,2.99,0.4764,3.427,0.5204,0.8218,0.9992,2.2757,999.9391,42.3217,110,57.6,52.3,62.1001,324.222,0.6996
37,0,108,1,3014.77,2493.11,2210.7333,1368.706,2.2449,100,99.42,0.1228,1.601,0.0075,-0.0032,0.9604,202.3272,9.4151,417.2226,794.8919,0.99,57.8402,0.6022,0.9796,6.3274,15.7,2.679,15.71,15.66,0.9602,2.99,0.4764,3.427,0.5204,0.8218,0.9992,2.2757,999.9391,42.3217,120,241.2,202.1,69.3999,602.245,0.8985
34,1,34,1,3027.72,2430.7,2192.1889,1435.9611,2.387,100,107.3989,0.1229,1.5697,-0.0122,-0.005,0.978,199.7469,9.6782,403.3723,727.6432,0.99,58.2013,0.597,0.9667,6.32,15.72,2.398,15.71,15.73,0.9365,2.985,0.4108,3.398,0.3784,0.8741,1,2.2732,1000.1451,37.0354,87,74.6,100.2,62.1001,324.222,0.6996
20,0,40,2,2893.19,2498.09,2200.2111,1048.3108,1.6485,100,98.3222,0.1214,1.5471,0.0133,0.0095,0.9805,196.7414,12.5048,420.8858,723.813,0.9893,59.2627,0.5977,0.9782,6.3192,15.73,3.853,15.78,15.77,1.163,2.723,0.6638,3.237,-0.3311,0.7069,0.997,2.2539,997.4334,39.8795,111,117.2,93.3,46.5999,229.762,0.1258
11,2,11,2,3006.5,2516.64,2217.5778,1283.3701,2.5361,100,104.9022,0.1222,1.5715,-0.0159,-0.0037,0.9681,197.415,9.1002,409.4322,640.1508,0.9896,59.7051,0.6003,0.9711,6.2867,15.72,2.398,15.71,15.73,0.9365,2.985,0.4108,3.398,0.3784,0.8741,1,2.2732,1000.1451,37.0354,83,176.7,97.9,44.2002,292.2251,0.6031
0,0,0,2,3094.77,2454.33,2215.8111,1389.3065,2.3183,100,98.45,0.1214,1.5084,0.0112,-0.001,0.9633,202.7015,10.4754,418.8332,725.5429,0.9897,58.6072,0.6046,0.9607,6.428,15.73,3.853,15.78,15.77,1.163,2.723,0.6638,3.237,-0.3311,0.7069,0.997,2.2539,997.4334,39.8795,65,208,170.2,53.3,565.522,0.6157
1,1,1,1,2985.78,2460.97,2200.2111,1048.3108,1.6485,100,98.3222,0.1214,1.5242,-0.0006,0.0053,0.9659,195.7208,10.7293,423.5333,772.5346,0.9894,59.7638,0.5985,0.979,6.3435,15.72,2.398,15.71,15.73,0.9365,2.985,0.4108,3.398,0.3784,0.8741,1,2.2732,1000.1451,37.0354,100,162.3,182.1,46.5999,229.762,0.1258
5,2,5,2,3171.42,2634.43,2217,1436.8313,1.6604,100,93.6611,0.1199,1.4193,0.0033,-0.0057,0.9694,201.3581,12.5159,414.3387,787.0676,0.9641,58.3159,0.5983,0.9638,6.4413,15.72,2.398,15.71,15.73,0.9365,2.985,0.4108,3.398,0.3784,0.8741,1,2.2732,1000.1451,37.0354,109,158.5,212.4,51,504.072,0.2153
102,1,102,1,3068.47,2489.07,2200.2111,1048.3108,1.6485,100,98.3222,0.1214,1.4409,-0.0112,-0.0017,0.964,197.4388,10.0908,411.4976,733.3298,0.9892,59.7824,0.6005,0.9667,6.2714,15.7,4.333,15.75,15.75,1.248,2.819,0.7585,3.234,-1.466,0.685,0.9972,2.3056,999.1343,45.9542,77,221,148.5,46.5999,229.762,0.1258
1,0,2,1,3012.98,2403.89,2215.8111,1389.3065,2.3183,100,98.45,0.1214,1.568,0.0165,-0.0113,0.9684,199.4509,12.0923,411.7312,754.4397,0.9899,58.0857,0.6023,0.9787,6.2632,15.72,2.398,15.71,15.73,0.9365,2.985,0.4108,3.398,0.3784,0.8741,1,2.2732,1000.1451,37.0354,107,171.8,87.6,53.3,565.522,0.6157
4,1,4,1,3060.55,2420.03,2217,1436.8313,1.6604,100,93.6611,0.1199,1.6162,-0.0063,-0.0108,0.9745,200.1262,11.4545,423.8405,774.3178,0.9891,60.8747,0.5962,0.9807,6.2308,15.73,3.23,15.76,15.69,0.8231,3.02,0.5794,3.513,0.9461,0.8089,0.998,2.3245,1005.7411,37.7863,126,217.1,175.3,51,504.072,0.2153
14,0,14,1,3025.46,2516.06,2195.9778,1388.2869,1.5605,100,103.24,0.1234,1.4298,0.0122,0.0176,0.9611,202.3064,13.0361,423.8394,740.9146,0.9899,58.1153,0.6008,0.9646,6.3362,15.73,4.138,15.77,15.73,1.13,2.673,0.6844,3.225,-0.9461,0.7269,0.998,2.2711,997.5587,35.542,96,103.2,116.5,46.3999,888.49,0.2816
0,2,0,2,2973.39,2528.67,2195.9778,1388.2869,1.5605,100,103.24,0.1234,1.3622,0.0387,-0.0202,0.9797,201.6194,11.4371,407.9663,821.5747,0.9899,57.7159,0.6013,0.9798,6.1989,15.73,4.138,15.77,15.73,1.13,2.673,0.6844,3.225,-0.9461,0.7269,0.998,2.2711,997.5587,35.542,110,62.6,77.8,46.3999,888.49,0.2816
3,0,3,2,3014.16,2384.1,2211.0667,1107.1227,1.5788,100,97.0089,0.1213,1.4425,-0.0291,-0.0025,0.9644,196.9962,12.9242,427.2639,791.233,0.9898,58.3783,0.5965,0.9802,6.4014,15.75,2.858,15.75,15.77,1.177,2.962,0.4781,3.289,0,0.8224,0.9997,2.3353,1005.2293,40.5197,79,95.6,124.6,58.4001,326.624,0.1582
10,2,10,2,3037.71,2441.77,2150.0556,1215.2183,1.4756,100,100.9744,0.1244,1.3987,0.0313,-0.0182,0.9426,182.094,10.8957,420.5301,662.2348,0.9893,59.7725,0.5938,0.9806,6.3602,15.73,4.138,15.77,15.73,1.13,2.673,0.6844,3.225,-0.9461,0.7269,0.998,2.2711,997.5587,35.542,95,193.3,173.2,66.5999,286.615,0.3433
2,1,2,1,2999.11,2419.25,2217,1436.8313,1.6604,100,93.6611,0.1199,1.4781,0.0002,-0.0062,0.9686,197.3447,8.4645,411.6398,699.0603,0.9895,59.0519,0.5947,0.9782,6.2973,15.73,3.853,15.78,15.77,1.163,2.723,0.6638,3.237,-0.3311,0.7069,0.997,2.2539,997.4334,39.8795,71,155.9,78.8,51,504.072,0.2153
18,0,32,2,2991.63,2599.93,2150.0556,1215.2183,1.4756,100,100.9744,0.1244,1.501,0.0259,-0.0228,0.9606,195.3137,14.1252,425.5294,779.2658,0.9899,58.3178,0.5947,0.9701,6.2022,15.73,4.138,15.77,15.73,1.13,2.673,0.6844,3.225,-0.9461,0.7269,0.998,2.2711,997.5587,35.542,97,88.3,96.3,66.5999,286.615,0.3433
9,0,23,1,2958.3,2574.7,2200.2111,1048.3108,1.6485,100,98.3222,0.1214,1.444,0.0168,-0.0001,0.9688,199.3797,9.2942,409.8208,730.8782,0.9899,57.7583,0.6061,0.9637,6.3808,15.73,3.853,15.78,15.77,1.163,2.723,0.6638,3.237,-0.3311,0.7069,0.997,2.2539,997.4334,39.8795,103,62.8,68.3,46.5999,229.762,0.1258
10,0,25,2,2998.88,2493.21,2195.9778,1388.2869,1.5605,100,103.24,0.1234,1.4066,-0.0094,-0.028,0.962,202.9538,13.3831,421.4825,770.4638,0.9892,61.1938,0.602,0.9804,6.2153,15.73,4.138,15.77,15.73,1.13,2.673,0.6844,3.225,-0.9461,0.7269,0.998,2.2711,997.5587,35.542,110,172.3,128.9,46.3999,888.49,0.2816
1,2,1,2,2975.74,2517.35,2162.5556,1041.0369,1.4305,100,100.4111,0.1238,1.4968,-0.0201,-0.006,0.9596,202.025,7.5413,408.2715,788.339,0.989,60.2067,0.5958,0.9618,6.4313,15.7,4.04,15.73,15.71,1.276,2.533,0.6481,3.061,0,0.7048,0.9975,2.2959,993.8988,36.9265,75,122.9,158.5,62.9001,142.106,0.1343
93,0,106,2,2939.57,2564.93,2205.5,1287.3538,2.3842,100,111.7644,0.1241,1.5823,0.0113,-0.0022,0.9675,202.3142,10.3149,419.4033,788.7158,0.9892,60.6749,0.5934,0.9781,6.3275,15.71,4.149,15.77,15.73,1.465,2.495,0.6866,3.106,0,0.6567,0.9961,2.3021,996.759,37.3925,108,94.4,83.5,56.5,411.964,0.5267
3,1,3,1,3095.53,2434.79,2211.0667,1107.1227,1.5788,100,97.0089,0.1213,1.4075,0.028,-0.0349,0.9732,201.193,11.272,429.2464,821.2525,0.9911,60.6665,0.5943,0.9686,6.2845,15.73,4.138,15.77,15.73,1.13,2.673,0.6844,3.225,-0.9461,0.7269,0.998,2.2711,997.5587,35.542,112,148.8,95.3,58.4001,326.624,0.1582
3,2,3,2,3073.26,2470.5,2150.0556,1215.2183,1.4756,100,100.9744,0.1244,1.3188,0.0422,-0.0189,0.9598,200.0614,8.891,403.8893,789.4992,0.9894,60.5146,0.6062,0.9657,6.2936,15.7,4.04,15.73,15.71,1.276,2.533,0.6481,3.061,0,0.7048,0.9975,2.2959,993.8988,36.9265,94,87.6,91.8,66.5999,286.615,0.3433
18,0,26,2,3077.47,2387.73,2180.8889,1084.7221,0.9085,100,94.2467,0.1226,1.3145,0.041,-0.0209,0.9653,200.4414,6.6311,403.6064,710.2229,0.9892,60.114,0.5936,0.9796,6.3655,15.7,4.04,15.73,15.71,1.276,2.533,0.6481,3.061,0,0.7048,0.9975,2.2959,993.8988,36.9265,92,229.8,234.1,57.3999,1025.2109,0.1294
11,0,14,1,3169,2265.6,2187.9889,1096.379,0.9065,100,97.6567,0.1221,1.4109,-0.0239,-0.0121,0.9599,201.9371,8.5805,421.9984,802.0003,0.9887,59.4884,0.5953,0.968,6.2404,15.7,4.04,15.73,15.71,1.276,2.533,0.6481,3.061,0,0.7048,0.9975,2.2959,993.8988,36.9265,64,117.7,163.1,52,329.086,0.1327
1,0,2,1,2923.19,2516.4,2180.8889,1084.7221,0.9085,100,94.2467,0.1226,1.3137,0.0345,-0.0137,0.9613,200.346,8.1512,406.4545,769.5868,0.989,60.1119,0.602,0.9796,6.4207,15.7,4.04,15.73,15.71,1.276,2.533,0.6481,3.061,0,0.7048,0.9975,2.2959,993.8988,36.9265,139,128.6,85.9,57.3999,1025.2109,0.1294
71,2,71,2,3003.43,2448.34,2205.5,1287.3538,2.3842,100,111.7644,0.1241,1.4339,0.002,-0.0036,0.9775,195.2903,12.269,411.9367,828.4453,0.9892,59.7305,0.6089,0.9791,6.3133,15.71,4.149,15.77,15.73,1.465,2.495,0.6866,3.106,0,0.6567,0.9961,2.3021,996.759,37.3925,114,143.5,127.5,56.5,411.964,0.5267
2,0,47,2,2953.63,2500.05,2195.9778,1388.2869,1.5605,100,103.24,0.1234,1.5177,0.0183,-0.0137,0.9637,192.9511,12.3279,426.8471,806.5799,0.9891,61.5356,0.5949,0.9721,6.1337,15.73,4.138,15.77,15.73,1.13,2.673,0.6844,3.225,-0.9461,0.7269,0.998,2.2711,997.5587,35.542,154,208.4,200.6,46.3999,888.49,0.2816
35,1,35,1,3034.74,2458.9,2192.1889,1435.9611,2.387,100,107.3989,0.1229,1.5447,0.0036,-0.0125,0.9757,201.9267,13.3326,406.3998,886.7893,0.9898,58.3971,0.6068,0.9615,6.4011,15.72,2.398,15.71,15.73,0.9365,2.985,0.4108,3.398,0.3784,0.8741,1,2.2732,1000.1451,37.0354,77,177.2,96.6,62.1001,324.222,0.6996
13,0,24,2,3038.57,2380.39,2205.5,1287.3538,2.3842,100,111.7644,0.1241,1.4855,-0.0034,-0.0103,0.9639,202.7426,10.7755,412.1746,634.0758,0.9899,58.316,0.5949,0.9794,6.352,15.71,4.149,15.77,15.73,1.465,2.495,0.6866,3.106,0,0.6567,0.9961,2.3021,996.759,37.3925,124,83.8,137,56.5,411.964,0.5267
1,0,5,1,2902.88,2259.49,2205.5,1287.3538,2.3842,100,111.7644,0.1241,1.4089,0.0156,-0.0142,0.9688,200.3339,7.6398,412.8915,802.2167,0.99,58.4412,0.6037,0.9669,6.3423,15.7,4.04,15.73,15.71,1.276,2.533,0.6481,3.061,0,0.7048,0.9975,2.2959,993.8988,36.9265,110,72.6,42.2,56.5,411.964,0.5267
6,2,6,2,3001.45,2481.72,2162.5556,1041.0369,1.4305,100,100.4111,0.1238,1.6217,-0.0088,0.0064,0.9635,201.9292,8.666,417.5414,793.6932,0.9895,58.3055,0.6073,0.9688,6.3344,15.67,3.86,15.73,15.68,1.399,2.606,0.6872,3.092,0.2365,0.7422,0.996,2.2999,992.6206,37.2647,122,193.3,169.2,62.9001,142.106,0.1343
3,0,8,2,2975.72,2585.72,2150.0556,1215.2183,1.4756,100,100.9744,0.1244,1.4413,0.0086,-0.0173,0.9571,204.3916,13.7905,412.2705,719.0809,0.9896,60.1442,0.5975,0.9799,6.289,15.63,4.431,15.68,15.67,1.087,3.131,0.7335,3.339,-1.797,0.7348,0.9964,2.2908,995.6526,39.4549,96,109.8,63.2,66.5999,286.615,0.3433
63,2,63,2,3356.35,2815.31,2217,1436.8313,1.6604,100,93.6611,0.1199,1.5547,-0.0048,0.002,0.962,196.3053,13.3154,427.8671,854.0502,0.99,58.5896,0.6002,0.9663,6.2292,15.64,4.173,15.68,15.57,1.097,2.625,0.6828,3.112,0,0.6722,0.9974,2.2799,993.1386,37.1686,125,157.9,102.9,51,504.072,0.2153
2,0,8,2,3053.48,2524.95,2215.8111,1389.3065,2.3183,100,98.45,0.1214,1.5718,0.0211,-0.0006,0.972,198.2412,10.2851,421.0322,766.6326,0.9898,58.3477,0.6022,0.9791,6.2864,15.73,3.853,15.78,15.77,1.163,2.723,0.6638,3.237,-0.3311,0.7069,0.997,2.2539,997.4334,39.8795,88,219.5,193.7,53.3,565.522,0.6157
1,0,50,1,2816.81,2557.2,2195.9778,1388.2869,1.5605,100,103.24,0.1234,1.4151,0.0213,-0.0179,0.9566,195.8147,10.7529,406.3675,814.326,0.9901,58.6259,0.6034,0.9783,6.2251,15.73,4.138,15.77,15.73,1.13,2.673,0.6844,3.225,-0.9461,0.7269,0.998,2.2711,997.5587,35.542,71,150.9,139.2,46.3999,888.49,0.2816
7,1,7,1,3100.96,2507.02,2205.5,1287.3538,2.3842,100,111.7644,0.1241,1.5172,0.0074,-0.0077,0.9661,202.6372,9.3697,419.9955,755.2512,0.9889,61.1788,0.5947,0.9792,6.2196,15.71,4.149,15.77,15.73,1.465,2.495,0.6866,3.106,0,0.6567,0.9961,2.3021,996.759,37.3925,76,203,161.6,56.5,411.964,0.5267
5,0,7,1,2951.84,2477.13,2192.1889,1435.9611,2.387,100,107.3989,0.1229,1.4613,-0.0027,-0.0039,0.978,199.9289,11.1558,412.4685,735.8611,0.99,58.3392,0.5992,0.98,6.1972,15.72,2.398,15.71,15.73,0.9365,2.985,0.4108,3.398,0.3784,0.8741,1,2.2732,1000.1451,37.0354,107,91.6,97.5,62.1001,324.222,0.6996
35,1,35,1,3004.07,2458.88,2180.8889,1084.7221,0.9085,100,94.2467,0.1226,1.2957,0.0186,0.007,0.9676,193.584,8.6656,413.1059,852.6576,0.9895,59.3411,0.5992,0.9806,6.1307,15.71,4.149,15.77,15.73,1.465,2.495,0.6866,3.106,0,0.6567,0.9961,2.3021,996.759,37.3925,96,129.9,66.2,57.3999,1025.2109,0.1294
1,0,2,2,2974.97,2479.73,2195.9778,1388.2869,1.5605,100,103.24,0.1234,1.4411,-0.0039,-0.0065,0.9579,202.4606,10.8377,415.4355,714.9934,0.9899,58.4606,0.6013,0.9786,6.3033,15.7,4.04,15.73,15.71,1.276,2.533,0.6481,3.061,0,0.7048,0.9975,2.2959,993.8988,36.9265,80,150.2,73.7,46.3999,888.49,0.2816
8,1,8,1,2987.8,2489.53,2216.8333,1468.5974,1.7074,100,95.9856,0.1203,1.3134,0.0158,0.0102,0.9634,193.9392,8.2138,421.5779,781.6883,0.9894,59.6823,0.5964,0.9633,6.4103,15.71,4.149,15.77,15.73,1.465,2.495,0.6866,3.106,0,0.6567,0.9961,2.3021,996.759,37.3925,102,172.3,170.5,46.7,427.623,0.2488
1,2,1,2,2955.33,2521.87,2187.9889,1096.379,0.9065,100,97.6567,0.1221,1.3606,0.003,0.0107,0.9691,193.0174,9.9712,406.1335,764.1455,0.9888,59.4081,0.5491,0.9654,6.3963,15.71,4.149,15.77,15.73,1.465,2.495,0.6866,3.106,0,0.6567,0.9961,2.3021,996.759,37.3925,104,73.2,87.6,52,329.086,0.1327
